Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP005525,Male,Yes,0,Graduate,No,3250,0,170,360,1,Rural,N
LP005526,Male,Yes,,Not Graduate,Yes,4735,0,138,360,1,Urban,N
LP005527,Male,Yes,2,Graduate,No,6250,1695,210,360,1,Semiurban,Y
LP005528,Male,,,Graduate,No,4758,0,158,480,1,Semiurban,Y
LP005529,Male,No,0,Graduate,Yes,6400,0,200,360,1,Rural,Y
LP005530,Male,Yes,1,Graduate,No,2491,2054,104,360,1,Semiurban,Y
LP005531,Male,Yes,0,Graduate,,3716,0,42,180,1,Rural,Y
LP005532,Male,No,0,Not Graduate,No,3189,2598,120,,1,Rural,Y
LP005533,Female,No,0,Graduate,No,8333,0,280,360,1,Semiurban,Y
LP005534,Male,Yes,1,Graduate,No,3155,1779,140,360,1,Semiurban,Y
LP005535,Male,Yes,1,Graduate,No,5500,1260,170,360,1,Rural,Y
LP005536,Male,Yes,0,Graduate,,5746,0,255,360,,Urban,N
LP005537,Female,No,0,Graduate,Yes,3463,0,122,360,,Urban,Y
LP005538,Female,No,1,Graduate,No,3812,0,112,360,1,Rural,Y
LP005539,Male,Yes,1,Graduate,No,3315,0,96,360,1,Semiurban,Y
LP005540,Male,Yes,2,Graduate,No,5819,5000,120,360,1,Rural,Y
LP005541,Male,Yes,1,Not Graduate,No,2510,1983,140,180,1,Urban,N
LP005542,Male,No,0,Graduate,No,2965,5701,155,60,1,Urban,Y
LP005543,Male,Yes,2,Graduate,Yes,6250,1300,108,360,1,Rural,Y
LP005544,Male,Yes,0,Not Graduate,No,3406,4417,123,360,1,Semiurban,Y
LP005545,Male,No,0,Graduate,Yes,6050,4333,120,180,1,Urban,N
LP005546,Male,Yes,2,Graduate,No,9703,0,112,360,1,Urban,Y
LP005547,Male,Yes,1,Not Graduate,No,6608,0,137,180,1,Urban,Y
LP005548,Male,Yes,1,Graduate,No,2882,1843,123,480,1,Semiurban,Y
LP005549,Male,Yes,0,Graduate,No,1809,1868,90,360,1,Urban,Y
LP005550,Male,Yes,0,Not Graduate,No,1668,3890,201,360,0,Semiurban,N
LP005551,Female,No,2,Graduate,No,3427,0,138,360,1,Urban,N
LP005552,Male,No,0,Not Graduate,Yes,2583,2167,104,360,1,Rural,Y
LP005553,Male,Yes,1,Not Graduate,No,2661,7101,279,180,1,Semiurban,Y
LP005554,Male,No,0,Graduate,Yes,16250,0,192,360,0,Urban,N
LP005555,Female,No,3+,Graduate,No,3083,0,255,360,1,Rural,Y
LP005556,Male,No,0,Not Graduate,No,6045,0,115,360,0,Rural,N
LP005557,Male,Yes,3+,Graduate,No,5250,0,94,360,1,Urban,N
LP005558,Male,Yes,0,Graduate,No,14683,2100,304,360,1,Rural,N
LP005559,Male,Yes,3+,Not Graduate,No,4931,0,128,360,,Semiurban,N
LP005560,Male,Yes,1,Graduate,No,6083,4250,330,360,,Urban,Y
LP005561,Male,No,0,Graduate,No,2060,2209,134,360,1,Semiurban,Y
LP005562,Female,No,1,Graduate,No,3481,0,155,36,1,Semiurban,N
LP005563,Female,No,0,Graduate,No,7200,0,120,360,1,Rural,Y
LP005564,Male,No,0,Graduate,Yes,5166,0,128,360,1,Semiurban,Y
LP005565,Male,No,0,Graduate,No,4095,3447,151,360,1,Rural,Y
LP005566,Male,Yes,2,Graduate,No,4708,1387,150,360,1,Semiurban,Y
LP005567,Male,Yes,3+,Graduate,No,4333,1811,160,360,0,Urban,Y
LP005568,Female,No,0,Graduate,,3418,0,135,360,1,Rural,N
LP005569,Female,No,1,Graduate,No,2876,1560,90,360,1,Urban,Y
LP005570,Female,No,0,Graduate,No,3237,0,30,360,1,Urban,Y
LP005571,Male,Yes,0,Graduate,No,11146,0,136,360,1,Urban,Y
LP005572,Male,No,0,Graduate,No,2833,1857,126,360,1,Rural,Y
LP005573,Male,Yes,0,Graduate,No,2620,2223,150,360,1,Semiurban,Y
LP005574,Male,Yes,2,Graduate,No,3900,0,90,360,1,Semiurban,Y
LP005575,Male,Yes,1,Graduate,No,2750,1842,115,360,1,Semiurban,Y
LP005576,Male,Yes,0,Graduate,No,3993,3274,207,360,1,Semiurban,Y
LP005577,Male,Yes,0,Graduate,No,3103,1300,80,360,1,Urban,Y
LP005578,Male,Yes,0,Graduate,No,14583,0,436,360,1,Semiurban,Y
LP005579,Female,Yes,0,Not Graduate,No,4100,0,124,360,,Rural,Y
LP005580,Male,No,1,Not Graduate,Yes,4053,2426,158,360,0,Urban,N
LP005581,Male,Yes,0,Graduate,No,3927,800,112,360,1,Semiurban,Y
LP005582,Male,Yes,2,Graduate,No,2301,985.7999878,78,180,1,Urban,Y
LP005583,Female,No,0,Graduate,No,1811,1666,54,360,1,Urban,Y
LP005584,Male,Yes,0,Graduate,No,20667,0,,360,1,Rural,N
LP005585,Male,No,0,Graduate,No,3158,3053,89,360,1,Rural,Y
LP005586,Female,No,0,Graduate,Yes,2600,1717,99,300,1,Semiurban,N
LP005587,Male,Yes,0,Graduate,No,3704,2000,120,360,1,Rural,Y
LP005588,Female,No,0,Graduate,No,4124,0,115,360,1,Semiurban,Y
LP005589,Male,No,0,Graduate,No,9508,0,187,360,1,Rural,Y
LP005590,Male,Yes,0,Graduate,No,3075,2416,139,360,1,Rural,Y
LP005591,Male,Yes,2,Graduate,No,4400,0,127,360,0,Semiurban,N
LP005592,Male,Yes,2,Graduate,No,3153,1560,134,360,1,Urban,Y
LP005593,Female,No,,Graduate,No,5417,0,143,480,0,Urban,N
LP005594,Male,Yes,0,Graduate,No,2383,3334,172,360,1,Semiurban,Y
LP005595,Male,Yes,3+,Graduate,,4416,1250,110,360,1,Urban,Y
LP005596,Male,Yes,1,Graduate,No,6875,0,200,360,1,Semiurban,Y
LP005597,Female,Yes,1,Graduate,No,4666,0,135,360,1,Urban,Y
LP005598,Female,No,0,Graduate,No,5000,2541,151,480,1,Rural,N
LP005599,Male,Yes,1,Graduate,No,2014,2925,113,360,1,Urban,N
LP005600,Male,Yes,0,Not Graduate,No,1800,2934,93,360,0,Urban,N
LP005601,Male,Yes,,Not Graduate,No,2875,1750,105,360,1,Semiurban,Y
LP005602,Female,No,0,Graduate,No,5000,0,132,360,1,Rural,Y
LP005603,Male,Yes,1,Graduate,No,1625,1803,96,360,1,Urban,Y
LP005604,Male,No,0,Graduate,No,4000,2500,140,360,1,Rural,Y
LP005605,Male,No,0,Not Graduate,No,2000,0,,360,1,Urban,N
LP005606,Female,No,0,Graduate,No,3762,1666,135,360,1,Rural,Y
LP005607,Female,No,0,Graduate,No,2400,1863,104,360,0,Urban,N
LP005608,Male,No,0,Graduate,No,20233,0,480,360,1,Rural,N
LP005609,Male,Yes,2,Not Graduate,No,7667,0,185,360,,Rural,Y
LP005610,Female,No,0,Graduate,No,2917,0,84,360,1,Semiurban,Y
LP005611,Male,No,0,Not Graduate,No,2927,2405,111,360,1,Semiurban,Y
LP005612,Female,No,0,Graduate,No,2507,0,56,360,1,Rural,Y
LP005613,Male,Yes,2,Graduate,Yes,5746,0,144,84,,Rural,Y
LP005614,,Yes,0,Graduate,No,2473,1843,159,360,1,Rural,N
LP005615,Male,Yes,1,Not Graduate,No,3399,1640,111,180,1,Urban,Y
LP005616,Male,Yes,2,Graduate,No,3717,0,120,360,1,Semiurban,Y
LP005617,Male,Yes,0,Graduate,No,2058,2134,88,360,,Urban,Y
LP005618,Female,No,1,Graduate,No,3541,0,112,360,,Semiurban,Y
LP005619,Male,Yes,1,Graduate,Yes,10000,0,155,360,1,Rural,N
LP005620,Male,Yes,0,Graduate,No,2400,2167,115,360,1,Semiurban,Y
LP005621,Male,Yes,3+,Graduate,No,4342,189,124,360,1,Semiurban,Y
LP005622,Male,Yes,2,Not Graduate,No,3601,1590,,360,1,Rural,Y
LP005623,Female,No,0,Graduate,No,3166,2985,132,360,,Rural,Y
LP005624,Male,Yes,3+,Graduate,No,15000,0,300,360,1,Rural,Y
LP005625,Male,Yes,1,Graduate,Yes,8666,4983,376,360,0,Rural,N
LP005626,Male,No,0,Graduate,No,4917,0,130,360,0,Rural,Y
LP005627,Male,Yes,0,Graduate,Yes,5818,2160,184,360,1,Semiurban,Y
LP005628,Female,Yes,0,Graduate,No,4333,2451,110,360,1,Urban,N
LP005629,Female,No,0,Graduate,No,2500,0,67,360,1,Urban,Y
LP005630,Male,No,1,Graduate,No,4384,1793,117,360,1,Urban,Y
LP005631,Male,No,0,Graduate,No,2935,0,98,360,1,Semiurban,Y
LP005632,Male,No,,Graduate,No,2833,0,71,360,1,Urban,Y
LP005633,Male,Yes,0,Graduate,,63337,0,490,180,1,Urban,Y
LP005634,,Yes,1,Graduate,Yes,9833,1833,182,180,1,Urban,Y
LP005635,Male,Yes,,Graduate,Yes,5503,4490,70,,1,Semiurban,Y
LP005636,Male,Yes,1,Graduate,,5250,688,160,360,1,Rural,Y
LP005637,Male,Yes,2,Graduate,Yes,2500,4600,176,360,1,Rural,Y
LP005638,Female,No,3+,Not Graduate,No,1830,0,,360,0,Urban,N
LP005639,Female,No,0,Graduate,No,4160,0,71,360,1,Semiurban,Y
LP005640,Male,Yes,3+,Not Graduate,No,2647,1587,173,360,1,Rural,N
LP005641,Female,No,0,Graduate,No,2378,0,46,360,1,Rural,N
LP005642,Male,Yes,1,Not Graduate,No,4554,1229,158,360,1,Urban,Y
LP005643,Male,Yes,3+,Not Graduate,No,3173,0,74,360,1,Semiurban,Y
LP005644,Male,Yes,2,Graduate,,2583,2330,125,360,1,Rural,Y
LP005645,Male,Yes,0,Graduate,No,2499,2458,160,360,1,Semiurban,Y
LP005646,Male,Yes,,Not Graduate,No,3523,3230,152,360,0,Rural,N
LP005647,Male,Yes,2,Not Graduate,No,3083,2168,126,360,1,Urban,Y
LP005648,Male,Yes,0,Graduate,No,6333,4583,259,360,,Semiurban,Y
LP005649,Male,Yes,0,Graduate,No,2625,6250,187,360,1,Rural,Y
LP005650,Male,Yes,0,Graduate,No,9083,0,228,360,1,Semiurban,Y
LP005651,Male,No,0,Graduate,No,8750,4167,308,360,1,Rural,N
LP005652,Male,Yes,3+,Graduate,No,2666,2083,95,360,1,Rural,Y
LP005653,Female,Yes,0,Graduate,Yes,5500,0,105,360,0,Rural,N
LP005654,Female,Yes,0,Graduate,No,2423,505,130,360,1,Semiurban,Y
LP005655,Female,No,,Graduate,No,3813,0,116,180,1,Urban,Y
LP005656,Male,Yes,2,Graduate,No,8333,3167,165,360,1,Rural,Y
LP005657,Male,Yes,1,Graduate,No,3875,0,67,360,1,Urban,N
LP005658,Male,Yes,0,Not Graduate,No,3000,1666,100,480,0,Urban,N
LP005659,Male,Yes,3+,Graduate,No,5167,3167,200,360,1,Semiurban,Y
LP005660,Female,No,1,Graduate,No,4723,0,81,360,1,Semiurban,N
LP005661,Male,Yes,2,Graduate,No,5000,3667,236,360,1,Semiurban,Y
LP005662,Male,Yes,0,Graduate,No,4750,2333,130,360,1,Urban,Y
LP005663,Male,Yes,0,Graduate,No,3013,3033,95,300,,Urban,Y
LP005664,Male,No,0,Graduate,Yes,6822,0,141,360,1,Rural,Y
LP005665,Male,No,0,Not Graduate,No,6216,0,133,360,1,Rural,N
LP005666,Male,No,0,Graduate,No,2500,0,96,480,1,Semiurban,N
LP005667,Male,No,0,Graduate,No,5124,0,124,,0,Rural,N
LP005668,Male,Yes,1,Graduate,No,6325,0,175,360,1,Semiurban,Y
LP005669,Male,Yes,0,Graduate,No,19730,5266,570,360,1,Rural,N
LP005670,Female,No,0,Graduate,Yes,15759,0,55,360,1,Semiurban,Y
LP005671,Male,Yes,2,Graduate,No,5185,0,155,360,1,Semiurban,Y
LP005672,Male,Yes,2,Graduate,Yes,9323,7873,380,300,1,Rural,Y
LP005673,Male,No,1,Graduate,No,3062,1987,111,180,0,Urban,N
LP005674,Female,No,0,Graduate,,2764,1459,110,360,1,Urban,Y
LP005675,Male,Yes,0,Graduate,No,4817,923,120,180,1,Urban,Y
LP005676,Male,Yes,3+,Graduate,No,8750,4996,130,360,1,Rural,Y
LP005677,Male,Yes,0,Graduate,No,4310,0,130,360,,Semiurban,Y
LP005678,Male,No,0,Graduate,No,3069,0,71,480,1,Urban,N
LP005679,Male,Yes,2,Graduate,No,5391,0,130,360,1,Urban,Y
LP005680,Male,Yes,0,Graduate,,3333,2500,128,360,1,Semiurban,Y
LP005681,Male,No,0,Graduate,No,5941,4232,296,360,1,Semiurban,Y
LP005682,Female,No,0,Graduate,No,6000,0,156,360,1,Urban,Y
LP005683,Male,No,0,Graduate,Yes,7167,0,128,360,1,Urban,Y
LP005684,Male,Yes,2,Graduate,No,4566,0,100,360,1,Urban,N
LP005685,Male,No,1,Graduate,,3667,0,113,180,1,Urban,Y
LP005686,Male,No,0,Not Graduate,No,2346,1600,132,360,1,Semiurban,Y
LP005687,Male,Yes,0,Not Graduate,No,3010,3136,,360,0,Urban,N
LP005688,Male,Yes,0,Graduate,No,2333,2417,136,360,1,Urban,Y
LP005689,Male,Yes,0,Graduate,No,5488,0,125,360,1,Rural,Y
LP005690,Male,No,3+,Graduate,No,9167,0,185,360,1,Rural,Y
LP005691,Male,Yes,3+,Graduate,No,9504,0,275,360,1,Rural,Y
LP005692,Male,Yes,0,Graduate,No,2583,2115,120,360,,Urban,Y
LP005693,Male,Yes,2,Not Graduate,No,1993,1625,113,180,1,Semiurban,Y
LP005694,Male,Yes,2,Graduate,No,3100,1400,113,360,1,Urban,Y
LP005695,Male,Yes,2,Graduate,No,3276,484,135,360,,Semiurban,Y
LP005696,Female,No,0,Graduate,No,3180,0,71,360,0,Urban,N
LP005697,Male,Yes,0,Graduate,No,3033,1459,95,360,1,Urban,Y
LP005698,Male,No,0,Not Graduate,No,3902,1666,109,360,1,Rural,Y
LP005699,Female,No,0,Graduate,No,1500,1800,103,360,0,Semiurban,N
LP005700,Male,Yes,2,Not Graduate,No,2889,0,45,180,0,Urban,N
LP005701,Male,No,0,Not Graduate,No,2755,0,65,300,1,Rural,N
LP005702,Male,No,0,Graduate,No,2500,20000,103,360,1,Semiurban,Y
LP005703,Female,No,0,Not Graduate,No,1963,0,53,360,1,Semiurban,Y
LP005704,Female,No,0,Graduate,Yes,7441,0,194,360,1,Rural,N
LP005705,Female,No,0,Graduate,No,4547,0,115,360,1,Semiurban,Y
LP005706,Male,Yes,0,Not Graduate,No,2167,2400,115,360,1,Urban,Y
LP005707,Female,No,0,Not Graduate,No,2213,0,66,360,1,Rural,Y
LP005708,Male,Yes,1,Graduate,No,8300,0,152,300,0,Semiurban,N
LP005709,Male,Yes,3+,Graduate,No,81000,0,360,360,0,Rural,N
LP005710,Female,No,1,Not Graduate,Yes,3867,0,62,360,1,Semiurban,N
LP005711,Male,Yes,0,Graduate,,6256,0,160,360,,Urban,Y
LP005712,Male,Yes,0,Not Graduate,No,6096,0,218,360,0,Rural,N
LP005713,Male,Yes,0,Not Graduate,No,2253,2033,110,360,1,Rural,Y
LP005714,Female,Yes,0,Not Graduate,No,2149,3237,178,360,0,Semiurban,N
LP005715,Female,No,0,Graduate,No,2995,0,60,360,1,Urban,Y
LP005716,Female,No,1,Graduate,No,2600,0,160,360,1,Urban,N
LP005717,Male,Yes,2,Graduate,Yes,1600,20000,239,360,1,Urban,N
LP005718,Male,Yes,0,Graduate,No,1025,2773,112,360,1,Rural,Y
LP005719,Male,Yes,0,Graduate,No,3246,1417,138,360,1,Semiurban,Y
LP005720,Male,Yes,0,Graduate,No,5829,0,138,360,1,Rural,Y
LP005721,Female,No,0,Not Graduate,No,2720,0,80,,0,Urban,N
LP005722,Male,Yes,0,Graduate,No,1820,1719,100,360,1,Urban,Y
LP005723,Male,Yes,1,Graduate,No,7250,1667,110,,0,Urban,N
LP005724,Male,Yes,0,Graduate,No,14880,0,96,360,1,Semiurban,Y
LP005725,Male,Yes,0,Graduate,No,2666,4300,121,360,1,Rural,Y
LP005726,Female,No,1,Not Graduate,No,4606,0,81,360,1,Rural,N
LP005727,Male,Yes,2,Graduate,No,5935,0,133,360,1,Semiurban,Y
LP005728,Male,Yes,0,Graduate,No,2920,16.12000084,87,360,1,Rural,Y
LP005729,Male,No,0,Not Graduate,No,2717,0,60,180,1,Urban,Y
LP005730,Female,No,1,Graduate,Yes,8624,0,150,360,1,Semiurban,Y
LP005731,Male,No,0,Graduate,No,6500,0,105,360,0,Rural,N
LP005732,Male,No,0,Graduate,,12876,0,405,360,1,Semiurban,Y
LP005733,Male,Yes,0,Graduate,No,2425,2340,143,360,1,Semiurban,Y
LP005734,Male,No,0,Graduate,No,3750,0,100,360,1,Urban,Y
LP005735,Female,,,Graduate,No,10047,0,,240,1,Semiurban,Y
LP005736,Male,No,0,Graduate,No,1926,1851,50,360,1,Semiurban,Y
LP005737,Male,Yes,0,Graduate,No,2213,1125,,360,1,Urban,Y
LP005738,Male,No,0,Graduate,Yes,10416,0,187,360,0,Urban,N
LP005739,Female,Yes,0,Not Graduate,Yes,7142,0,138,360,1,Rural,Y
LP005740,Male,No,0,Graduate,No,3660,5064,187,360,1,Semiurban,Y
LP005741,Male,Yes,0,Graduate,No,7901,1833,180,360,1,Rural,Y
LP005742,Male,No,3+,Not Graduate,No,4707,1993,148,360,1,Semiurban,Y
LP005743,Male,No,1,Graduate,No,37719,0,152,360,1,Semiurban,Y
LP005744,Male,Yes,0,Graduate,No,7333,8333,175,300,,Rural,Y
LP005745,Male,Yes,1,Graduate,Yes,3466,1210,130,360,1,Rural,Y
LP005746,Male,Yes,2,Not Graduate,No,4652,0,110,360,1,Rural,Y
LP005747,Male,Yes,0,Graduate,,3539,1376,55,360,1,Rural,N
LP005748,Male,Yes,2,Graduate,No,3340,1710,150,360,0,Rural,N
LP005749,Male,No,1,Not Graduate,Yes,2769,1542,190,360,,Semiurban,N
LP005750,Male,Yes,2,Not Graduate,No,2309,1255,125,360,0,Rural,N
LP005751,Male,Yes,2,Not Graduate,No,1958,1456,60,300,,Urban,Y
LP005752,Male,Yes,0,Graduate,No,3948,1733,149,360,0,Rural,N
LP005753,Male,Yes,0,Graduate,No,2483,2466,90,180,0,Rural,Y
LP005754,Male,No,0,Graduate,Yes,7085,0,84,360,1,Semiurban,Y
LP005755,Male,Yes,2,Graduate,No,3859,0,96,360,1,Semiurban,Y
LP005756,Male,Yes,0,Graduate,No,4301,0,118,360,1,Urban,Y
LP005757,Male,Yes,0,Graduate,No,3708,2569,173,360,1,Urban,N
LP005758,Male,No,2,Graduate,No,4354,0,136,360,1,Rural,Y
LP005759,Male,Yes,0,Graduate,No,8334,0,160,360,1,Semiurban,N
LP005760,,Yes,0,Graduate,Yes,2083,4083,160,360,,Semiurban,Y
LP005761,Male,Yes,3+,Graduate,No,7740,0,128,180,1,Urban,Y
LP005762,Male,Yes,0,Graduate,No,3015,2188,153,360,1,Rural,Y
LP005763,Female,No,1,Not Graduate,,5191,0,132,360,1,Semiurban,Y
LP005764,Male,No,0,Graduate,No,4166,0,98,360,0,Semiurban,N
LP005765,Male,No,0,Graduate,No,6000,0,140,360,1,Rural,Y
LP005766,Male,Yes,3+,Not Graduate,No,2947,1664,70,180,0,Urban,N
LP005767,,Yes,0,Graduate,No,16692,0,110,360,1,Semiurban,Y
LP005768,Female,Yes,2,Not Graduate,,210,2917,98,360,1,Semiurban,Y
LP005769,Male,Yes,0,Graduate,No,4333,2451,110,360,1,Urban,N
LP005770,Male,Yes,1,Graduate,Yes,3450,2079,162,360,1,Semiurban,Y
LP005771,Male,Yes,1,Not Graduate,No,2653,1500,113,180,0,Rural,N
LP005772,Male,Yes,3+,Graduate,No,4691,0,100,360,1,Semiurban,Y
LP005773,Female,No,0,Graduate,Yes,2500,0,93,360,,Urban,Y
LP005774,Male,No,2,Graduate,No,5532,4648,162,360,1,Rural,Y
LP005775,Male,Yes,2,Graduate,Yes,16525,1014,150,360,1,Rural,Y
LP005776,Male,Yes,2,Graduate,No,6700,1750,230,300,1,Semiurban,Y
LP005777,,Yes,2,Graduate,No,2873,1872,132,360,0,Semiurban,N
LP005778,Male,Yes,1,Graduate,Yes,16667,2250,86,360,1,Semiurban,Y
LP005779,Male,Yes,2,Graduate,No,2947,1603,,360,1,Urban,N
LP005780,Female,No,0,Not Graduate,No,4350,0,154,360,1,Rural,Y
LP005781,Male,Yes,3+,Not Graduate,No,3095,0,113,360,1,Rural,Y
LP005782,Male,Yes,0,Graduate,No,2083,3150,128,360,1,Semiurban,Y
LP005783,Male,Yes,0,Graduate,No,10833,0,234,360,1,Semiurban,Y
LP005784,Male,Yes,2,Graduate,No,8333,0,246,360,1,Semiurban,Y
LP005785,Male,Yes,1,Not Graduate,No,1958,2436,131,360,1,Rural,Y
LP005786,Male,No,2,Graduate,No,3547,0,80,360,0,Rural,N
LP005787,Male,Yes,1,Graduate,No,18333,0,500,360,1,Urban,N
LP005788,Male,Yes,2,Graduate,Yes,4583,2083,160,360,1,Semiurban,Y
LP005789,Male,No,0,Graduate,No,2435,0,75,360,1,Urban,N
LP005790,Male,No,0,Not Graduate,No,2699,2785,96,360,,Semiurban,Y
LP005791,Male,Yes,1,Not Graduate,No,5333,1131,186,360,,Urban,Y
LP005792,Male,No,0,Not Graduate,No,3691,0,110,360,1,Rural,Y
LP005793,Female,No,0,Not Graduate,Yes,17263,0,225,360,1,Semiurban,Y
LP005794,Male,Yes,0,Graduate,No,3597,2157,119,360,0,Rural,N
LP005795,Female,Yes,1,Graduate,No,3326,913,105,84,1,Semiurban,Y
LP005796,Male,Yes,0,Not Graduate,No,2600,1700,107,360,1,Rural,Y
LP005797,Male,Yes,0,Graduate,No,4625,2857,111,12,,Urban,Y
LP005798,Male,Yes,1,Graduate,Yes,2895,0,95,360,1,Semiurban,Y
LP005799,Male,No,0,Graduate,No,6283,4416,209,360,0,Rural,N
LP005800,Female,No,0,Graduate,No,645,3683,113,480,1,Rural,Y
LP005801,Female,No,0,Graduate,No,3159,0,100,360,1,Semiurban,Y
LP005802,Male,Yes,2,Graduate,No,4865,5624,208,360,1,Semiurban,Y
LP005803,Male,Yes,1,Not Graduate,No,4050,5302,138,360,,Rural,N
LP005804,Male,Yes,0,Not Graduate,No,3814,1483,124,300,1,Semiurban,Y
LP005805,Male,Yes,2,Graduate,No,3510,4416,243,360,1,Rural,Y
LP005806,Male,Yes,0,Graduate,No,20833,6667,480,360,,Urban,Y
LP005807,,No,0,Graduate,No,3583,0,96,360,1,Urban,N
LP005808,Male,Yes,0,Graduate,Yes,2479,3013,188,360,1,Urban,Y
LP005809,Female,No,1,Graduate,No,13262,0,40,360,1,Urban,Y
LP005810,Male,No,0,Not Graduate,No,3598,1287,100,360,1,Rural,N
LP005811,Male,Yes,1,Graduate,No,6065,2004,250,360,1,Semiurban,Y
LP005812,Male,Yes,2,Graduate,No,3283,2035,148,360,1,Urban,Y
LP005813,Male,Yes,0,Graduate,No,2130,6666,70,180,1,Semiurban,N
LP005814,Male,No,0,Graduate,No,5815,3666,311,360,1,Rural,N
LP005815,Male,Yes,3+,Graduate,No,3466,3428,150,360,1,Rural,Y
LP005816,Female,Yes,2,Graduate,No,2031,1632,113,480,1,Semiurban,Y
LP005817,Male,Yes,,Not Graduate,No,3074,1800,123,360,0,Semiurban,N
LP005818,Male,No,0,Graduate,No,4683,1915,185,360,1,Semiurban,N
LP005819,Female,No,0,Not Graduate,No,3400,0,95,360,1,Rural,N
LP005820,Male,Yes,2,Not Graduate,No,2192,1742,45,360,1,Semiurban,Y
LP005821,Male,No,0,Graduate,No,2500,0,55,360,1,Semiurban,Y
LP005822,Male,Yes,3+,Graduate,Yes,5677,1424,100,360,1,Rural,Y
LP005823,Male,Yes,2,Graduate,Yes,7948,7166,480,360,1,Rural,Y
LP005824,Male,No,0,Graduate,No,4680,2087,,360,1,Semiurban,N
LP005825,Male,Yes,2,Graduate,Yes,17500,0,400,360,1,Rural,Y
LP005826,Male,Yes,0,Graduate,No,3775,0,110,360,1,Semiurban,Y
LP005827,Male,Yes,1,Not Graduate,No,5285,1430,161,360,0,Semiurban,Y
LP005828,Male,No,1,Not Graduate,No,2679,1302,94,360,1,Semiurban,Y
LP005829,Male,No,0,Not Graduate,No,6783,0,130,360,1,Semiurban,Y
LP005830,Male,Yes,0,Graduate,No,1025,5500,216,360,,Rural,Y
LP005831,Male,Yes,3+,Graduate,No,4281,0,100,360,1,Urban,Y
LP005832,Male,No,2,Graduate,No,3588,0,110,360,0,Rural,N
LP005833,Male,No,1,Graduate,No,11250,0,196,360,,Semiurban,N
LP005834,Female,No,0,Not Graduate,Yes,18165,0,125,360,1,Urban,Y
LP005835,Male,No,0,Not Graduate,,2550,2042,126,360,1,Rural,Y
LP005836,Male,Yes,0,Graduate,No,6133,3906,324,360,1,Urban,Y
LP005837,Male,No,2,Graduate,No,3617,0,107,360,1,Semiurban,Y
LP005838,Male,Yes,0,Not Graduate,No,2917,536,66,360,1,Rural,N
LP005839,Male,Yes,3+,Graduate,No,6417,0,157,180,1,Rural,Y
LP005840,Female,Yes,1,Graduate,No,4608,2845,140,180,1,Semiurban,Y
LP005841,Female,No,0,Graduate,No,2138,0,99,360,0,Semiurban,N
LP005842,Female,No,1,Graduate,,3652,0,95,360,1,Semiurban,Y
LP005843,Male,Yes,1,Not Graduate,No,2239,2524,128,360,1,Urban,Y
LP005844,Female,Yes,0,Not Graduate,No,3017,663,102,360,,Semiurban,Y
LP005845,Male,Yes,0,Graduate,No,2768,1950,155,360,1,Rural,Y
LP005846,Male,No,0,Not Graduate,No,3358,0,80,36,1,Semiurban,N
LP005847,Male,No,0,Graduate,No,2526,1783,145,360,1,Rural,Y
LP005848,Female,No,0,Graduate,No,5000,0,103,360,0,Semiurban,N
LP005849,Male,Yes,0,Graduate,No,2785,2016,110,360,1,Rural,Y
LP005850,Male,Yes,2,Graduate,Yes,6633,0,,360,0,Rural,N
LP005851,Male,Yes,1,Not Graduate,No,2492,2375,,360,1,Rural,Y
LP005852,Male,Yes,1,Graduate,No,3333,3250,158,360,1,Urban,Y
LP005853,Male,Yes,0,Not Graduate,No,2454,2333,181,360,0,Urban,N
LP005854,Male,Yes,0,Graduate,No,3593,4266,132,180,0,Rural,N
LP005855,Male,Yes,1,Graduate,No,5468,1032,26,360,1,Semiurban,Y
LP005856,Female,No,0,Graduate,No,2667,1625,84,360,,Urban,Y
LP005857,Male,Yes,3+,Graduate,Yes,10139,0,260,360,1,Semiurban,Y
LP005858,Male,Yes,0,Graduate,No,3887,2669,162,360,1,Semiurban,Y
LP005859,Female,Yes,0,Graduate,No,4180,2306,182,360,1,Semiurban,Y
LP005860,Male,Yes,2,Not Graduate,No,3675,242,108,360,1,Semiurban,Y
LP005861,Female,Yes,1,Graduate,Yes,19484,0,600,360,1,Semiurban,Y
LP005862,Male,Yes,0,Graduate,No,5923,2054,211,360,1,Rural,Y
LP005863,Male,No,0,Not Graduate,Yes,5800,0,132,360,1,Semiurban,Y
LP005864,Male,Yes,2,Graduate,No,8799,0,258,360,0,Urban,N
LP005865,Male,Yes,0,Not Graduate,No,4467,0,120,360,,Rural,Y
LP005866,Male,No,0,Graduate,No,3333,0,70,360,1,Urban,Y
LP005867,Male,Yes,3+,Graduate,No,3400,2500,123,360,0,Rural,N
LP005868,Female,No,0,Graduate,No,2378,0,9,360,1,Urban,N
LP005869,Male,Yes,0,Graduate,No,3166,2064,104,360,0,Urban,N
LP005870,Male,Yes,1,Graduate,No,3417,1750,186,360,1,Urban,Y
LP005871,Male,Yes,,Graduate,No,5116,1451,165,360,0,Urban,N
LP005872,Male,Yes,2,Graduate,No,16666,0,275,360,1,Urban,Y
LP005873,Male,Yes,2,Not Graduate,No,6125,1625,187,480,1,Semiurban,N
